experiment,subject,rating_type,label_shown,index,condition,condition_expl,src,first_label,second_label,first_res,second_res,rating,rating_str
1,5,3,yes,45,7,UHD -> UHD,SRC04,UHD,UHD,UHD,UHD,0,same
1,5,3,yes,46,1,HD -> UHD,SRC07,HD,UHD,HD,UHD,0,same
1,5,3,yes,47,2,UHD -> HD,SRC06,UHD,HD,UHD,HD,1,better
1,5,3,yes,48,8,HD -> HD,SRC01,HD,HD,HD,HD,-1,worse
1,5,3,yes,49,7,UHD -> UHD,SRC05,UHD,UHD,UHD,UHD,0,same
1,5,3,yes,50,1,HD -> UHD,SRC08,HD,UHD,HD,UHD,1,better
1,5,3,yes,51,4,"HD -> HD
L: HD -> UHD",SRC07,HD,UHD,HD,HD,1,better
1,5,3,yes,52,5,"UHD -> UHD
L: UHD -> HD",SRC04,UHD,HD,UHD,UHD,1,better
1,5,3,yes,53,1,HD -> UHD,SRC01,HD,UHD,HD,UHD,-1,worse
1,5,3,yes,54,6,"HD -> HD
L: UHD -> HD",SRC06,UHD,HD,HD,HD,0,same
1,5,3,yes,55,1,HD -> UHD,SRC03,HD,UHD,HD,UHD,-1,worse
1,5,3,yes,56,2,UHD -> HD,SRC02,UHD,HD,UHD,HD,-1,worse
1,5,3,yes,57,8,HD -> HD,SRC06,HD,HD,HD,HD,0,same
1,5,3,yes,58,1,HD -> UHD,SRC05,HD,UHD,HD,UHD,0,same
1,5,3,yes,59,4,"HD -> HD
L: HD -> UHD",SRC02,HD,UHD,HD,HD,0,same
1,5,3,yes,60,7,UHD -> UHD,SRC03,UHD,UHD,UHD,UHD,0,same
1,5,3,yes,61,3,"UHD -> UHD
L: HD -> UHD",SRC01,HD,UHD,UHD,UHD,1,better
1,5,3,yes,62,5,"UHD -> UHD
L: UHD -> HD",SRC08,UHD,HD,UHD,UHD,0,same
1,5,3,yes,63,3,"UHD -> UHD
L: HD -> UHD",SRC07,HD,UHD,UHD,UHD,1,better
1,5,3,yes,64,6,"HD -> HD
L: UHD -> HD",SRC04,UHD,HD,HD,HD,0,same
2,50,3,no,1,2,UHD -> HD,SRC06,,,UHD,HD,0,same
2,50,3,no,2,1,HD -> UHD,SRC07,,,HD,UHD,1,better
2,50,3,no,3,3,UHD -> UHD,SRC02,,,UHD,UHD,1,better
2,50,3,no,4,4,HD -> HD,SRC01,,,HD,HD,0,same
2,50,3,no,5,2,UHD -> HD,SRC08,,,UHD,HD,-1,worse
2,50,3,no,6,1,HD -> UHD,SRC04,,,HD,UHD,1,better
2,50,3,no,7,4,HD -> HD,SRC03,,,HD,HD,0,same
2,50,3,no,8,2,UHD -> HD,SRC05,,,UHD,HD,1,better
2,50,3,no,9,2,UHD -> HD,SRC02,,,UHD,HD,1,better
2,50,3,no,10,3,UHD -> UHD,SRC08,,,UHD,UHD,0,same
2,50,3,no,11,5,UHD -> UHD,SRC01,,,UHD,UHD,0,same
2,50,3,no,12,1,HD -> UHD,SRC05,,,HD,UHD,-1,worse
2,50,3,no,13,7,UHD -> UHD,SRC03,,,UHD,UHD,-1,worse
2,50,3,no,14,6,HD -> HD,SRC04,,,HD,HD,0,same
2,50,3,no,15,8,HD -> HD,SRC06,,,HD,HD,1,better
2,50,3,no,16,4,HD -> HD,SRC07,,,HD,HD,0,same
2,50,3,no,17,8,HD -> HD,SRC03,,,HD,HD,0,same
2,50,3,no,18,2,UHD -> HD,SRC04,,,UHD,HD,1,better
2,50,3,no,19,6,HD -> HD,SRC02,,,HD,HD,-1,worse
2,50,3,no,20,1,HD -> UHD,SRC01,,,HD,UHD,0,same
2,50,3,no,21,8,HD -> HD,SRC05,,,HD,HD,1,better
2,50,3,no,22,5,UHD -> UHD,SRC06,,,UHD,UHD,-1,worse
2,50,3,no,23,3,UHD -> UHD,SRC07,,,UHD,UHD,0,same
2,50,3,no,24,5,UHD -> UHD,SRC08,,,UHD,UHD,1,better
2,50,3,no,25,6,HD -> HD,SRC07,,,HD,HD,0,same
2,50,3,no,26,7,UHD -> UHD,SRC06,,,UHD,UHD,1,better
2,50,3,no,27,1,HD -> UHD,SRC08,,,HD,UHD,0,same
2,50,3,no,28,3,UHD -> UHD,SRC05,,,UHD,UHD,1,better
2,50,3,no,29,7,UHD -> UHD,SRC04,,,UHD,UHD,0,same
2,50,3,no,30,8,HD -> HD,SRC02,,,HD,HD,1,better
2,50,3,no,31,3,UHD -> UHD,SRC03,,,UHD,UHD,0,same
2,50,3,no,32,3,UHD -> UHD,SRC01,,,UHD,UHD,-1,worse
2,50,3,no,33,4,HD -> HD,SRC06,,,HD,HD,0,same
2,50,3,no,34,8,HD -> HD,SRC01,,,HD,HD,0,same
2,50,3,no,35,5,UHD -> UHD,SRC02,,,UHD,UHD,1,better
2,50,3,no,36,7,UHD -> UHD,SRC08,,,UHD,UHD,1,better
2,50,3,no,37,8,HD -> HD,SRC04,,,HD,HD,0,same
2,50,3,no,38,2,UHD -> HD,SRC03,,,UHD,HD,1,better
2,50,3,no,39,6,HD -> HD,SRC05,,,HD,HD,0,same
2,50,3,no,40,2,UHD -> HD,SRC07,,,UHD,HD,-1,worse
2,50,3,no,41,7,UHD -> UHD,SRC05,,,UHD,UHD,0,same
2,50,3,no,42,5,UHD -> UHD,SRC04,,,UHD,UHD,1,better
2,50,3,no,43,5,UHD -> UHD,SRC03,,,UHD,UHD,0,same
2,50,3,no,44,6,HD -> HD,SRC06,,,HD,HD,0,same
2,50,3,no,45,7,UHD -> UHD,SRC02,,,UHD,UHD,-1,worse
2,50,3,no,46,2,UHD -> HD,SRC01,,,UHD,HD,0,same
2,50,3,no,47,4,HD -> HD,SRC08,,,HD,HD,1,better
2,50,3,no,48,5,UHD -> UHD,SRC07,,,UHD,UHD,-1,worse
2,50,3,no,49,3,UHD -> UHD,SRC06,,,UHD,UHD,0,same
2,50,3,no,50,6,HD -> HD,SRC08,,,HD,HD,1,better
2,50,3,no,51,6,HD -> HD,SRC01,,,HD,HD,0,same
2,50,3,no,52,4,HD -> HD,SRC05,,,HD,HD,1,better
2,50,3,no,53,1,HD -> UHD,SRC03,,,HD,UHD,-1,worse
2,50,3,no,54,4,HD -> HD,SRC04,,,HD,HD,0,same
2,50,3,no,55,1,HD -> UHD,SRC02,,,HD,UHD,1,better
2,50,3,no,56,8,HD -> HD,SRC07,,,HD,HD,0,same
2,50,3,no,57,7,UHD -> UHD,SRC07,,,UHD,UHD,0,same
2,50,3,no,58,5,UHD -> UHD,SRC05,,,UHD,UHD,0,same
2,50,3,no,59,7,UHD -> UHD,SRC01,,,UHD,UHD,1,better
2,50,3,no,60,8,HD -> HD,SRC08,,,HD,HD,0,same
2,50,3,no,61,3,UHD -> UHD,SRC04,,,UHD,UHD,1,better
2,50,3,no,62,6,HD -> HD,SRC03,,,HD,HD,-1,worse
2,50,3,no,63,1,HD -> UHD,SRC06,,,HD,UHD,0,same
2,50,3,no,64,4,HD -> HD,SRC02,,,HD,HD,1,better
2,51,7,no,1,5,UHD -> UHD,SRC06,,,UHD,UHD,2,better
2,51,7,no,2,6,HD -> HD,SRC03,,,HD,HD,1,slightly better
2,51,7,no,3,3,UHD -> UHD,SRC04,,,UHD,UHD,2,better
2,51,7,no,4,3,UHD -> UHD,SRC01,,,UHD,UHD,2,better
2,51,7,no,5,7,UHD -> UHD,SRC02,,,UHD,UHD,-1,slightly worse
2,51,7,no,6,7,UHD -> UHD,SRC08,,,UHD,UHD,2,better
2,51,7,no,7,6,HD -> HD,SRC07,,,HD,HD,-2,worse
2,51,7,no,8,6,HD -> HD,SRC05,,,HD,HD,2,better
2,51,7,no,9,4,HD -> HD,SRC02,,,HD,HD,2,better
2,51,7,no,10,1,HD -> UHD,SRC07,,,HD,UHD,1,slightly better
2,51,7,no,11,6,HD -> HD,SRC04,,,HD,HD,2,better
2,51,7,no,12,1,HD -> UHD,SRC06,,,HD,UHD,-3,much worse
2,51,7,no,13,8,HD -> HD,SRC08,,,HD,HD,-1,slightly worse
2,51,7,no,14,4,HD -> HD,SRC05,,,HD,HD,2,better
2,51,7,no,15,5,UHD -> UHD,SRC03,,,UHD,UHD,2,better
2,51,7,no,16,7,UHD -> UHD,SRC01,,,UHD,UHD,1,slightly better
2,51,7,no,17,2,UHD -> HD,SRC08,,,UHD,HD,-1,slightly worse
2,51,7,no,18,8,HD -> HD,SRC07,,,HD,HD,1,slightly better
2,51,7,no,19,2,UHD -> HD,SRC04,,,UHD,HD,-1,slightly worse
2,51,7,no,20,7,UHD -> UHD,SRC03,,,UHD,UHD,-1,slightly worse
2,51,7,no,21,5,UHD -> UHD,SRC01,,,UHD,UHD,2,better
2,51,7,no,22,5,UHD -> UHD,SRC05,,,UHD,UHD,3,much better
2,51,7,no,23,3,UHD -> UHD,SRC06,,,UHD,UHD,1,slightly better
2,51,7,no,24,1,HD -> UHD,SRC02,,,HD,UHD,3,much better
2,51,7,no,25,1,HD -> UHD,SRC03,,,HD,UHD,3,much better
2,51,7,no,26,6,HD -> HD,SRC06,,,HD,HD,-2,worse
2,51,7,no,27,1,HD -> UHD,SRC04,,,HD,UHD,1,slightly better
2,51,7,no,28,5,UHD -> UHD,SRC02,,,UHD,UHD,2,better
2,51,7,no,29,2,UHD -> HD,SRC01,,,UHD,HD,2,better
2,51,7,no,30,4,HD -> HD,SRC08,,,HD,HD,-3,much worse
2,51,7,no,31,3,UHD -> UHD,SRC07,,,UHD,UHD,-1,slightly worse
2,51,7,no,32,8,HD -> HD,SRC05,,,HD,HD,-1,slightly worse
2,51,7,no,33,4,HD -> HD,SRC07,,,HD,HD,-1,slightly worse
2,51,7,no,34,2,UHD -> HD,SRC06,,,UHD,HD,1,slightly better
2,51,7,no,35,1,HD -> UHD,SRC08,,,HD,UHD,-1,slightly worse
2,51,7,no,36,7,UHD -> UHD,SRC04,,,UHD,UHD,2,better
2,51,7,no,37,2,UHD -> HD,SRC03,,,UHD,HD,2,better
2,51,7,no,38,6,HD -> HD,SRC01,,,HD,HD,-1,slightly worse
2,51,7,no,39,3,UHD -> UHD,SRC02,,,UHD,UHD,2,better
2,51,7,no,40,7,UHD -> UHD,SRC05,,,UHD,UHD,3,much better
2,51,7,no,41,8,HD -> HD,SRC01,,,HD,HD,2,better
2,51,7,no,42,4,HD -> HD,SRC03,,,HD,HD,1,slightly better
2,51,7,no,43,6,HD -> HD,SRC08,,,HD,HD,1,slightly better
2,51,7,no,44,3,UHD -> UHD,SRC05,,,UHD,UHD,2,better
2,51,7,no,45,5,UHD -> UHD,SRC04,,,UHD,UHD,-1,slightly worse
2,51,7,no,46,8,HD -> HD,SRC02,,,HD,HD,2,better
2,51,7,no,47,4,HD -> HD,SRC06,,,HD,HD,2,better
2,51,7,no,48,2,UHD -> HD,SRC07,,,UHD,HD,-1,slightly worse
2,51,7,no,49,8,HD -> HD,SRC04,,,HD,HD,2,better
2,51,7,no,50,3,UHD -> UHD,SRC03,,,UHD,UHD,2,better
2,51,7,no,51,1,HD -> UHD,SRC05,,,HD,UHD,1,slightly better
2,51,7,no,52,7,UHD -> UHD,SRC07,,,UHD,UHD,1,slightly better
2,51,7,no,53,5,UHD -> UHD,SRC08,,,UHD,UHD,1,slightly better
2,51,7,no,54,8,HD -> HD,SRC06,,,HD,HD,-1,slightly worse
2,51,7,no,55,4,HD -> HD,SRC01,,,HD,HD,-1,slightly worse
2,51,7,no,56,6,HD -> HD,SRC02,,,HD,HD,1,slightly better
2,51,7,no,57,2,UHD -> HD,SRC05,,,UHD,HD,1,slightly better
2,51,7,no,58,3,UHD -> UHD,SRC08,,,UHD,UHD,1,slightly better
2,51,7,no,59,8,HD -> HD,SRC03,,,HD,HD,2,better
2,51,7,no,60,5,UHD -> UHD,SRC07,,,UHD,UHD,2,better
2,51,7,no,61,4,HD -> HD,SRC04,,,HD,HD,1,slightly better
2,51,7,no,62,7,UHD -> UHD,SRC06,,,UHD,UHD,-2,worse
2,51,7,no,63,1,HD -> UHD,SRC01,,,HD,UHD,2,better
2,51,7,no,64,2,UHD -> HD,SRC02,,,UHD,HD,1,slightly better
2,52,3,no,1,5,UHD -> UHD,SRC02,,,UHD,UHD,1,better
2,52,3,no,2,4,HD -> HD,SRC07,,,HD,HD,0,same
2,52,3,no,3,2,UHD -> HD,SRC08,,,UHD,HD,-1,worse
2,52,3,no,4,4,HD -> HD,SRC04,,,HD,HD,1,better
2,52,3,no,5,7,UHD -> UHD,SRC06,,,UHD,UHD,1,better
2,52,3,no,6,1,HD -> UHD,SRC01,,,HD,UHD,0,same
2,52,3,no,7,1,HD -> UHD,SRC05,,,HD,UHD,-1,worse
2,52,3,no,8,1,HD -> UHD,SRC03,,,HD,UHD,-1,worse
2,52,3,no,9,8,HD -> HD,SRC07,,,HD,HD,0,same
2,52,3,no,10,8,HD -> HD,SRC06,,,HD,HD,1,better
2,52,3,no,11,3,UHD -> UHD,SRC04,,,UHD,UHD,1,better
2,52,3,no,12,2,UHD -> HD,SRC03,,,UHD,HD,1,better
2,52,3,no,13,7,UHD -> UHD,SRC02,,,UHD,UHD,-1,worse
2,52,3,no,14,3,UHD -> UHD,SRC01,,,UHD,UHD,1,better
2,52,3,no,15,6,HD -> HD,SRC05,,,HD,HD,-1,worse
2,52,3,no,16,5,UHD -> UHD,SRC08,,,UHD,UHD,1,better
2,52,3,no,17,3,UHD -> UHD,SRC03,,,UHD,UHD,-1,worse
2,52,3,no,18,1,HD -> UHD,SRC04,,,HD,UHD,0,same
2,52,3,no,19,4,HD -> HD,SRC05,,,HD,HD,-1,worse
2,52,3,no,20,3,UHD -> UHD,SRC07,,,UHD,UHD,-1,worse
2,52,3,no,21,5,UHD -> UHD,SRC01,,,UHD,UHD,0,same
2,52,3,no,22,6,HD -> HD,SRC06,,,HD,HD,-1,worse
2,52,3,no,23,3,UHD -> UHD,SRC08,,,UHD,UHD,0,same
2,52,3,no,24,1,HD -> UHD,SRC02,,,HD,UHD,1,better
2,52,3,no,25,4,HD -> HD,SRC06,,,HD,HD,0,same
2,52,3,no,26,7,UHD -> UHD,SRC08,,,UHD,UHD,-1,worse
2,52,3,no,27,7,UHD -> UHD,SRC04,,,UHD,UHD,0,same
2,52,3,no,28,7,UHD -> UHD,SRC07,,,UHD,UHD,0,same
2,52,3,no,29,7,UHD -> UHD,SRC01,,,UHD,UHD,1,better
2,52,3,no,30,5,UHD -> UHD,SRC05,,,UHD,UHD,0,same
2,52,3,no,31,6,HD -> HD,SRC03,,,HD,HD,1,better
2,52,3,no,32,6,HD -> HD,SRC02,,,HD,HD,-1,worse
2,52,3,no,33,7,UHD -> UHD,SRC05,,,UHD,UHD,0,same
2,52,3,no,34,2,UHD -> HD,SRC07,,,UHD,HD,1,better
2,52,3,no,35,1,HD -> UHD,SRC08,,,HD,UHD,1,better
2,52,3,no,36,6,HD -> HD,SRC04,,,HD,HD,0,same
2,52,3,no,37,4,HD -> HD,SRC01,,,HD,HD,0,same
2,52,3,no,38,5,UHD -> UHD,SRC06,,,UHD,UHD,1,better
2,52,3,no,39,8,HD -> HD,SRC02,,,HD,HD,0,same
2,52,3,no,40,5,UHD -> UHD,SRC03,,,UHD,UHD,-1,worse
2,52,3,no,41,8,HD -> HD,SRC01,,,HD,HD,0,same
2,52,3,no,42,8,HD -> HD,SRC04,,,HD,HD,0,same
2,52,3,no,43,4,HD -> HD,SRC02,,,HD,HD,1,better
2,52,3,no,44,3,UHD -> UHD,SRC05,,,UHD,UHD,1,better
2,52,3,no,45,3,UHD -> UHD,SRC06,,,UHD,UHD,0,same
2,52,3,no,46,8,HD -> HD,SRC08,,,HD,HD,1,better
2,52,3,no,47,5,UHD -> UHD,SRC07,,,UHD,UHD,1,better
2,52,3,no,48,4,HD -> HD,SRC03,,,HD,HD,-1,worse
2,52,3,no,49,8,HD -> HD,SRC05,,,HD,HD,-1,worse
2,52,3,no,50,1,HD -> UHD,SRC07,,,HD,UHD,-1,worse
2,52,3,no,51,6,HD -> HD,SRC01,,,HD,HD,-1,worse
2,52,3,no,52,2,UHD -> HD,SRC04,,,UHD,HD,0,same
2,52,3,no,53,2,UHD -> HD,SRC06,,,UHD,HD,1,better
2,52,3,no,54,6,HD -> HD,SRC08,,,HD,HD,0,same
2,52,3,no,55,3,UHD -> UHD,SRC02,,,UHD,UHD,1,better
2,52,3,no,56,7,UHD -> UHD,SRC03,,,UHD,UHD,0,same
2,52,3,no,57,2,UHD -> HD,SRC02,,,UHD,HD,1,better
2,52,3,no,58,4,HD -> HD,SRC08,,,HD,HD,1,better
2,52,3,no,59,2,UHD -> HD,SRC01,,,UHD,HD,-1,worse
2,52,3,no,60,1,HD -> UHD,SRC06,,,HD,UHD,1,better
2,52,3,no,61,2,UHD -> HD,SRC05,,,UHD,HD,1,better
2,52,3,no,62,8,HD -> HD,SRC03,,,HD,HD,1,better
2,52,3,no,63,6,HD -> HD,SRC07,,,HD,HD,1,better
2,52,3,no,64,5,UHD -> UHD,SRC04,,,UHD,UHD,1,better
2,53,3,no,1,3,UHD -> UHD,SRC03,,,UHD,UHD,0,same
2,53,3,no,2,7,UHD -> UHD,SRC01,,,UHD,UHD,1,better
2,53,3,no,3,4,HD -> HD,SRC07,,,HD,HD,-1,worse
2,53,3,no,4,6,HD -> HD,SRC06,,,HD,HD,-1,worse
2,53,3,no,5,3,UHD -> UHD,SRC08,,,UHD,UHD,1,better
2,53,3,no,6,7,UHD -> UHD,SRC04,,,UHD,UHD,0,same
2,53,3,no,7,1,HD -> UHD,SRC05,,,HD,UHD,-1,worse
2,53,3,no,8,4,HD -> HD,SRC02,,,HD,HD,1,better
2,53,3,no,9,2,UHD -> HD,SRC06,,,UHD,HD,-1,worse
2,53,3,no,10,1,HD -> UHD,SRC02,,,HD,UHD,0,same
2,53,3,no,11,6,HD -> HD,SRC05,,,HD,HD,0,same
2,53,3,no,12,1,HD -> UHD,SRC07,,,HD,UHD,-1,worse
2,53,3,no,13,8,HD -> HD,SRC03,,,HD,HD,1,better
2,53,3,no,14,5,UHD -> UHD,SRC01,,,UHD,UHD,1,better
2,53,3,no,15,8,HD -> HD,SRC04,,,HD,HD,-1,worse
2,53,3,no,16,2,UHD -> HD,SRC08,,,UHD,HD,0,same
2,53,3,no,17,4,HD -> HD,SRC06,,,HD,HD,0,same
2,53,3,no,18,5,UHD -> UHD,SRC07,,,UHD,UHD,0,same
2,53,3,no,19,8,HD -> HD,SRC08,,,HD,HD,1,better
2,53,3,no,20,7,UHD -> UHD,SRC03,,,UHD,UHD,-1,worse
2,53,3,no,21,6,HD -> HD,SRC04,,,HD,HD,0,same
2,53,3,no,22,5,UHD -> UHD,SRC05,,,UHD,UHD,0,same
2,53,3,no,23,3,UHD -> UHD,SRC01,,,UHD,UHD,-1,worse
2,53,3,no,24,3,UHD -> UHD,SRC02,,,UHD,UHD,0,same
2,53,3,no,25,2,UHD -> HD,SRC07,,,UHD,HD,-1,worse
2,53,3,no,26,5,UHD -> UHD,SRC08,,,UHD,UHD,1,better
2,53,3,no,27,5,UHD -> UHD,SRC04,,,UHD,UHD,1,better
2,53,3,no,28,8,HD -> HD,SRC02,,,HD,HD,-1,worse
2,53,3,no,29,2,UHD -> HD,SRC01,,,UHD,HD,1,better
2,53,3,no,30,2,UHD -> HD,SRC03,,,UHD,HD,0,same
2,53,3,no,31,3,UHD -> UHD,SRC06,,,UHD,UHD,1,better
2,53,3,no,32,3,UHD -> UHD,SRC05,,,UHD,UHD,1,better
2,53,3,no,33,5,UHD -> UHD,SRC06,,,UHD,UHD,0,same
2,53,3,no,34,7,UHD -> UHD,SRC07,,,UHD,UHD,-1,worse
2,53,3,no,35,6,HD -> HD,SRC03,,,HD,HD,1,better
2,53,3,no,36,4,HD -> HD,SRC01,,,HD,HD,1,better
2,53,3,no,37,7,UHD -> UHD,SRC05,,,UHD,UHD,-1,worse
2,53,3,no,38,5,UHD -> UHD,SRC02,,,UHD,UHD,0,same
2,53,3,no,39,1,HD -> UHD,SRC08,,,HD,UHD,-1,worse
2,53,3,no,40,1,HD -> UHD,SRC04,,,HD,UHD,0,same
2,53,3,no,41,6,HD -> HD,SRC07,,,HD,HD,1,better
2,53,3,no,42,7,UHD -> UHD,SRC02,,,UHD,UHD,0,same
2,53,3,no,43,1,HD -> UHD,SRC06,,,HD,UHD,-1,worse
2,53,3,no,44,4,HD -> HD,SRC03,,,HD,HD,0,same
2,53,3,no,45,1,HD -> UHD,SRC01,,,HD,UHD,0,same
2,53,3,no,46,8,HD -> HD,SRC05,,,HD,HD,1,better
2,53,3,no,47,6,HD -> HD,SRC08,,,HD,HD,0,same
2,53,3,no,48,2,UHD -> HD,SRC04,,,UHD,HD,0,same
2,53,3,no,49,4,HD -> HD,SRC04,,,HD,HD,-1,worse
2,53,3,no,50,2,UHD -> HD,SRC02,,,UHD,HD,0,same
2,53,3,no,51,6,HD -> HD,SRC01,,,HD,HD,0,same
2,53,3,no,52,4,HD -> HD,SRC08,,,HD,HD,0,same
2,53,3,no,53,8,HD -> HD,SRC07,,,HD,HD,-1,worse
2,53,3,no,54,1,HD -> UHD,SRC03,,,HD,UHD,1,better
2,53,3,no,55,4,HD -> HD,SRC05,,,HD,HD,1,better
2,53,3,no,56,7,UHD -> UHD,SRC06,,,UHD,UHD,0,same
2,53,3,no,57,8,HD -> HD,SRC01,,,HD,HD,0,same
2,53,3,no,58,8,HD -> HD,SRC06,,,HD,HD,1,better
2,53,3,no,59,3,UHD -> UHD,SRC04,,,UHD,UHD,-1,worse
2,53,3,no,60,3,UHD -> UHD,SRC07,,,UHD,UHD,1,better
2,53,3,no,61,6,HD -> HD,SRC02,,,HD,HD,1,better
2,53,3,no,62,2,UHD -> HD,SRC05,,,UHD,HD,0,same
2,53,3,no,63,5,UHD -> UHD,SRC03,,,UHD,UHD,-1,worse
2,53,3,no,64,7,UHD -> UHD,SRC08,,,UHD,UHD,0,same
2,54,7,no,1,1,HD -> UHD,SRC01,,,HD,UHD,2,better
2,54,7,no,2,4,HD -> HD,SRC03,,,HD,HD,2,better
2,54,7,no,3,1,HD -> UHD,SRC02,,,HD,UHD,3,much better
2,54,7,no,4,4,HD -> HD,SRC08,,,HD,HD,2,better
2,54,7,no,5,5,UHD -> UHD,SRC04,,,UHD,UHD,3,much better
2,54,7,no,6,7,UHD -> UHD,SRC07,,,UHD,UHD,3,much better
2,54,7,no,7,3,UHD -> UHD,SRC06,,,UHD,UHD,3,much better
2,54,7,no,8,4,HD -> HD,SRC05,,,HD,HD,3,much better
2,54,7,no,9,8,HD -> HD,SRC06,,,HD,HD,3,much better
2,54,7,no,10,4,HD -> HD,SRC01,,,HD,HD,3,much better
2,54,7,no,11,8,HD -> HD,SRC03,,,HD,HD,1,slightly better
2,54,7,no,12,2,UHD -> HD,SRC04,,,UHD,HD,3,much better
2,54,7,no,13,7,UHD -> UHD,SRC05,,,UHD,UHD,2,better
2,54,7,no,14,7,UHD -> UHD,SRC08,,,UHD,UHD,2,better
2,54,7,no,15,7,UHD -> UHD,SRC02,,,UHD,UHD,2,better
2,54,7,no,16,3,UHD -> UHD,SRC07,,,UHD,UHD,2,better
2,54,7,no,17,3,UHD -> UHD,SRC05,,,UHD,UHD,2,better
2,54,7,no,18,8,HD -> HD,SRC02,,,HD,HD,3,much better
2,54,7,no,19,6,HD -> HD,SRC04,,,HD,HD,3,much better
2,54,7,no,20,2,UHD -> HD,SRC03,,,UHD,HD,3,much better
2,54,7,no,21,6,HD -> HD,SRC01,,,HD,HD,3,much better
2,54,7,no,22,6,HD -> HD,SRC07,,,HD,HD,3,much better
2,54,7,no,23,2,UHD -> HD,SRC08,,,UHD,HD,3,much better
2,54,7,no,24,5,UHD -> UHD,SRC06,,,UHD,UHD,3,much better
2,54,7,no,25,8,HD -> HD,SRC04,,,HD,HD,2,better
2,54,7,no,26,3,UHD -> UHD,SRC03,,,UHD,UHD,2,better
2,54,7,no,27,2,UHD -> HD,SRC07,,,UHD,HD,2,better
2,54,7,no,28,6,HD -> HD,SRC02,,,HD,HD,2,better
2,54,7,no,29,8,HD -> HD,SRC01,,,HD,HD,2,better
2,54,7,no,30,5,UHD -> UHD,SRC05,,,UHD,UHD,3,much better
2,54,7,no,31,1,HD -> UHD,SRC06,,,HD,UHD,2,better
2,54,7,no,32,6,HD -> HD,SRC08,,,HD,HD,2,better
2,54,7,no,33,5,UHD -> UHD,SRC03,,,UHD,UHD,3,much better
2,54,7,no,34,3,UHD -> UHD,SRC01,,,UHD,UHD,3,much better
2,54,7,no,35,4,HD -> HD,SRC06,,,HD,HD,2,better
2,54,7,no,36,8,HD -> HD,SRC05,,,HD,HD,2,better
2,54,7,no,37,2,UHD -> HD,SRC02,,,UHD,HD,3,much better
2,54,7,no,38,1,HD -> UHD,SRC04,,,HD,UHD,3,much better
2,54,7,no,39,5,UHD -> UHD,SRC08,,,UHD,UHD,2,better
2,54,7,no,40,1,HD -> UHD,SRC07,,,HD,UHD,2,better
2,54,7,no,41,5,UHD -> UHD,SRC02,,,UHD,UHD,2,better
2,54,7,no,42,1,HD -> UHD,SRC05,,,HD,UHD,2,better
2,54,7,no,43,7,UHD -> UHD,SRC06,,,UHD,UHD,2,better
2,54,7,no,44,1,HD -> UHD,SRC03,,,HD,UHD,2,better
2,54,7,no,45,7,UHD -> UHD,SRC04,,,UHD,UHD,2,better
2,54,7,no,46,2,UHD -> HD,SRC01,,,UHD,HD,2,better
2,54,7,no,47,8,HD -> HD,SRC08,,,HD,HD,2,better
2,54,7,no,48,4,HD -> HD,SRC07,,,HD,HD,3,much better
2,54,7,no,49,6,HD -> HD,SRC05,,,HD,HD,2,better
2,54,7,no,50,7,UHD -> UHD,SRC03,,,UHD,UHD,2,better
2,54,7,no,51,5,UHD -> UHD,SRC01,,,UHD,UHD,2,better
2,54,7,no,52,4,HD -> HD,SRC02,,,HD,HD,2,better
2,54,7,no,53,8,HD -> HD,SRC07,,,HD,HD,3,much better
2,54,7,no,54,6,HD -> HD,SRC06,,,HD,HD,3,much better
2,54,7,no,55,3,UHD -> UHD,SRC04,,,UHD,UHD,3,much better
2,54,7,no,56,3,UHD -> UHD,SRC08,,,UHD,UHD,3,much better
2,54,7,no,57,2,UHD -> HD,SRC06,,,UHD,HD,3,much better
2,54,7,no,58,7,UHD -> UHD,SRC01,,,UHD,UHD,2,better
2,54,7,no,59,1,HD -> UHD,SRC08,,,HD,UHD,2,better
2,54,7,no,60,6,HD -> HD,SRC03,,,HD,HD,2,better
2,54,7,no,61,4,HD -> HD,SRC04,,,HD,HD,3,much better
2,54,7,no,62,2,UHD -> HD,SRC05,,,UHD,HD,2,better
2,54,7,no,63,3,UHD -> UHD,SRC02,,,UHD,UHD,1,slightly better
2,54,7,no,64,5,UHD -> UHD,SRC07,,,UHD,UHD,2,better
2,55,7,no,1,7,UHD -> UHD,SRC03,,,UHD,UHD,1,slightly better
2,55,7,no,2,8,HD -> HD,SRC05,,,HD,HD,1,slightly better
2,55,7,no,3,6,HD -> HD,SRC01,,,HD,HD,1,slightly better
2,55,7,no,4,2,UHD -> HD,SRC02,,,UHD,HD,0,same
2,55,7,no,5,7,UHD -> UHD,SRC04,,,UHD,UHD,2,better
2,55,7,no,6,7,UHD -> UHD,SRC07,,,UHD,UHD,0,same
2,55,7,no,7,2,UHD -> HD,SRC08,,,UHD,HD,1,slightly better
2,55,7,no,8,6,HD -> HD,SRC06,,,HD,HD,-1,slightly worse
2,55,7,no,9,2,UHD -> HD,SRC03,,,UHD,HD,1,slightly better
2,55,7,no,10,2,UHD -> HD,SRC05,,,UHD,HD,0,same
2,55,7,no,11,6,HD -> HD,SRC08,,,HD,HD,0,same
2,55,7,no,12,8,HD -> HD,SRC06,,,HD,HD,0,same
2,55,7,no,13,6,HD -> HD,SRC07,,,HD,HD,0,same
